id,src_len,source,reference,hypothesis,bleu
1101,20,Mir gefällt diese Art von Aufgabe für meine Tochter und mir gefällt diese Art von Aufgabe für meinen Sohn .,"I like that kind of quest for my daughter , and I like that kind of quest for my son .",i love this kind of my my daughter and i like this kind of my son .,11.71
1102,7,Ich möchte mehr Aufgaben wie diese .,I want more quests like that .,i want more tasks like this .,15.62
1103,67,"Ich möchte weniger Aufgaben , in denen meinem Sohn gesagt wird : "" Zieh los und kämpfe allein "" , und mehr Aufgaben , bei denen er sich einem Team anschließen soll , vielleicht einem Team , das von einer Frau angeführt wird , um anderen dabei zu helfen , bessere Menschen zu werden , und bessere Menschen zu sein , wie der Zauberer von Oz .","I want fewer quests where my son is told , "" Go out and fight it alone , "" and more quests where he sees that it 's his job to join a team , maybe a team led by women , to help other people become better and be better people , like the Wizard of Oz .","i want to talk to you in my son son said , "" take a and and and , "" and more tasks , he should be a team , a team that 's been to to help to help people better people , and better people .",10.31
1104,3,Vielen Dank .,Thank you .,thank you .,55.03
1105,11,Ich möchte mit Ihnen über die Geschichte eines Kleinstadtkindes sprechen .,I would like to talk to you about a story about a small town kid .,i want to talk about the story of a .,6.06
1106,11,"Ich kenne seinen Namen nicht , dafür aber seine Geschichte .","I do n't know his name , but I do know his story .",i do n't know his name but his story .,36.27
1107,10,Er lebt in einem kleinen Dorf im Süden Somalias .,He lives in a small village in southern Somalia .,he lives in a small village in the .,54.63
1108,9,Sein Dorf liegt in der Nähe von Mogadischu .,His village is near Mogadishu .,his village is near near .,32.47
1109,12,Die Dürre verursachte die Armut dieses Dorfes und den herannahenden Hungertod .,Drought drives the small village into poverty and to the brink of starvation .,the 's the poverty poverty this and .,3.9
1110,31,"Als es nichts mehr gab , was ihn dort hielt , verließ er sein Dorf und ging in die Stadt , in diesem Fall , Mogadischu , die Hauptstadt Somalias .","With nothing left for him there , he leaves for the big city , in this case , Mogadishu , the capital of Somalia .","when there was nothing , there him , he left his village and went to the city , in this case , the capital , the capital .",25.38
1111,17,"Als er ankommt , gibt es auch dort keine Möglichkeiten , keine Arbeit , keinen Ausweg .","When he arrives , there are no opportunities , no jobs , no way forward .","there there there no no no no no no work , no .",6.46
1112,12,Am Ende kommt er in einem Zeltlager außerhalb von Mogadischu unter .,He ends up living in a tent city on the outskirts of Mogadishu .,eventually he comes in a a outside of .,6.51
1113,9,"Es vergeht vielleicht ein Jahr , aber nichts .","Maybe a year passes , nothing .","it might be a year , but nothing .",14.26
1114,23,"Eines Tages wird er von einem Mann angesprochen , der ihn zum Mittagessen einlädt , dann zum Abendessen , danach zum Frühstück .","One day , he 's approached by a gentleman who offers to take him to lunch , then to dinner , to breakfast .","one day he he by a man who lunch him lunch , then dinner , for breakfast .",10.39
1115,14,Er trifft diese dynamische Gruppe junger Leute und sie geben ihm eine Chance .,"He meets this dynamic group of people , and they give him a break .",he gave them the young young people and they give him a opportunity .,26.92
1116,23,"Er bekommt ein wenig Geld , um sich neue Kleidung zu kaufen und um Geld nach Hause zu seiner Familie zu schicken .","He 's given a bit of money to buy himself some new clothes , money to send back home to his family .",he gets a little money to get new new clothes and to money home home .,5.47
1117,7,Ihm wird diese junge Frau vorgestellt .,He is introduced to this young woman .,he 's young young young .,6.92
1118,4,Schließlich heiratet er .,He eventually gets married .,finally he .,14.13
1119,6,Er beginnt ein neues Leben .,He starts this new life .,he begins a new life .,30.21
1120,6,Sein Leben hat einen Sinn .,He has a purpose in life .,his life has meaning .,9.42
1121,17,"An einem schönen Tag in Mogadischu , unter azurblauem Himmel geht eine Autobombe in die Luft .","One beautiful day in Mogadishu , under an azure blue sky , a car bomb goes off .","a nice day in under under a , , a a .",6.68
1122,25,"Dieses Kleinstadtkind mit Großstadtträumen war der Selbstmörder und Bombenleger und diese dynamische Gruppe junger Leute war al-Shabaab , eine Terrororganisation mit Verbindungen zu al-Qaida .","That small town kid with the big city dreams was the suicide bomber , and that dynamic group of people were al Shabaab , a terrorist organization linked to al Qaeda .",this was was was the and and and and and and young young people who were using a .,2.79
1123,30,"Wie konnte die Geschichte eines Kleinstadtkindes , das einfach nur versuchte , sich in der Großstadt zu verwirklichen damit enden , dass er sich selbst in die Luft sprengte ?",So how does the story of a small town kid just trying to make it big in the city end up with him blowing himself up ?,how could the story of a a just just trying to fall in the the to that he himself himself into the air ?,15.06
1124,4,Er hatte gewartet .,He was waiting .,he had . .,15.97
1125,26,"Er hatte auf eine Gelegenheit gewartet , auf die Zukunft , auf einen Ausweg und es war die erste Gelegenheit , die sich ihm bot .","He was waiting for an opportunity , waiting to begin his future , waiting for a way forward , and this was the first thing that came along .","he had to a a , on the future , a a , and it was the first opportunity to show him .",7.94
1126,19,"Es war das erste , was ihn herausholte aus einem Zustand , den wir "" Waithood "" nennen .",This was the first thing that pulled him out of what we call waithood .,"it was the first thing to call him a a condition called "" . .",18.92
1127,16,Und seine Geschichte wiederholt sich immer wieder in den urbanen Gegenden rund um die Welt .,And his story repeats itself in urban centers around the world .,and his story repeatedly and the world around around the world .,25.21
1128,28,"Es ist die Geschichte der entrechteten , arbeitslosen urbanen Jugend , die in Johannesburg und London Unruhen auslöst und nach etwas anderem strebt als "" Waithood "" .","It is the story of the disenfranchised , unemployed urban youth who sparks riots in Johannesburg , sparks riots in London , who reaches out for something other than waithood .","it 's the story of the , the , youth , the in in london and london london and something something more than than . .",10.02
1129,29,"Junge Leute versprechen sich von der Stadt , von ihren Großstadtträumen , Möglichkeiten , Arbeit , Reichtum , aber junge Leute haben keinen Anteil am Wohlstand ihrer Städte .","For young people , the promise of the city , the big city dream is that of opportunity , of jobs , of wealth , but young people are not sharing in the prosperity of their cities .","young people people from the city , their their , , , , wealth , but young people do n't have a to the prosperity .",14.79
1130,13,"Oftmals ist es die Jugend , die unter der hohen Arbeitslosigkeit leidet .",Often it 's youth who suffer from the highest unemployment rates .,often is the youth that the the . .,4.5
1131,17,Im Jahr 2030 werden drei von fünf Einwohnern in den Städten jünger als 18 Jahre sein .,"By 2030 , three out of five people living in cities will be under the age of 18 .","in 2030 , three five five five in cities cities than 18 years .",10.46
1132,42,"Wenn wir junge Leute nicht in das Wachstum der Städte einbinden , wenn wir ihnen keine Möglichkeiten bieten , dann werden "" Waithood "" , der Einstieg in den Terrorismus , in die Gewalt und in Gangs die Städte 2.0 ausmachen .","If we do not include young people in the growth of our cities , if we do not provide them opportunities , the story of waithood , the gateway to terrorism , to violence , to gangs , will be the story of cities 2.0 .","if we do n't get people into the growth of cities , if we do n't have choices choices , they will say , "" , in the , in the violence , in the and and cities cities .",14.8
1133,15,"In meiner Geburtsstadt , Mogadischu , leiden 70 % der jungen Leute unter Arbeitslosigkeit .","And in my city of birth , Mogadishu , 70 percent of young people suffer from unemployment .","in my , , , , suffering 70 70 70 percent of people young people .",12.91
1134,11,"70 % haben keine Arbeit , gehen nicht zur Schule .","70 percent do n't work , do n't go to school .","seventy percent do n't work , go to school .",53.88
1135,6,Sie machen eigentlich gar nichts .,They pretty much do nothing .,they do n't really .,10.4
1136,22,"Letzten Monat bin ich wieder nach Mogadischu gefahren und ich ging zum Madina-Krankenhaus , dem Krankenhaus , wo ich geboren wurde .","I went back to Mogadishu last month , and I went to visit Madina Hospital , the hospital I was born in .","last month i went to the , and i went to the where the hospital where i was born .",7.87
1137,26,"Ich erinnere mich , wie ich vor diesem zerschossenen Krankenhaus stand und mich fragte , was wäre , wenn ich nie von hier fortgegangen wäre ?","I remember standing in front of that bullet - ridden hospital thinking , what if I had never left ?","i remember i had this before and i asked , , what would i be surprised here ?",4.83
1138,16,"Was , wenn ich zu dem gleichen Zustand der "" Waithood "" gezwungen gewesen wäre ?",What if I had been forced into that same state of waithood ?,"what if i was to the the condition of "" ?",4.11
1139,5,Wäre ich Terrorist geworden ?,Would I have become a terrorist ?,would i have ?,8.97
1140,10,"Ich bin nicht sicher , was ich antworten soll .",I 'm not really sure about the answer .,i ' m not sure what i should .,6.27
1141,21,Der Grund für meinen Aufenthalt diesen Monat in Mogadischu war eigentlich die Ausrichtung eines Gipfeltreffens für junge Führungskräfte und Unternehmer .,My reason for being in Mogadishu that month was actually to host a youth leadership and entrepreneurship summit .,the reason for my young month was in the in the morning of a young boy and entrepreneurs .,6.81
1142,9,Ich brachte rund 90 junge somalische Führungskräfte zusammen .,I brought together about 90 young Somali leaders .,i brought about young young papers .,6.98
1143,17,Wir setzten uns zusammen und machten ein Brainstorming zu Lösungen für die größten Herausforderungen ihrer Stadt .,We sat down and brainstormed on solutions to the biggest challenges facing their city .,we brought together and we a leaders for the biggest challenges .,11.15
1144,9,"Im Raum war ein junger Mann , Aden .",One of the young men in the room was Aden .,a room young man was . .,5.24
1145,12,Er besuchte die Universität in Mogadischu und machte dort seinen Abschluss .,"He went to university in Mogadishu , graduated .",he went to the university and he made his . .,8.91
1146,8,Es gab keine Arbeit und keine Möglichkeiten .,"There were no jobs , no opportunities .",there was no work and no possibilities .,7.27
1147,36,"Ich erinnere mich , wie er mir sagte , dass er , der einen Universitätsabschluss hatte , arbeitslos und frustriert war , das perfekte Ziel sei , Mitglied bei al-Shabaab und anderen Terrororganisationen zu werden .","I remember him telling me , because he was a college graduate , unemployed , frustrated , that he was the perfect target for al Shabaab and other terrorist organizations , to be recruited .","i remember he told me who had a a , and and and and was the perfect goal , be taught to be and and other .",6.71
1148,6,Sie suchten Leute wie ihn .,They sought people like him out .,they people people like him .,27.48
1149,8,Aber diese Geschichte nimmt einen anderen Lauf .,But his story takes a different route .,but that story takes another another .,12.6
1150,18,"In Mogadischu sind die größten Hindernisse , um von A nach B zu kommen , die Straßen .","In Mogadishu , the biggest barrier to getting from point A to point B are the roads .","in the , the biggest biggest obstacles to come from a b , the streets .",9.93
1151,17,"23 Jahre Bürgerkrieg haben das Straßensystem völlig zerstört , sodass das Motorrad das beste Fortbewegungsmittel ist .","Twenty - three years of civil war have completely destroyed the road system , and a motorbike can be the easiest way to get around .",twenty - civil war was completely completely so that the the best .,3.11
1152,8,Aden erkannte die Gelegenheit und ergriff sie .,Aden saw an opportunity and seized it .,she asked the opportunity and give .,12.6
1153,5,Er eröffnete eine Motorradgeschäft .,He started a motorbike company .,he left a .,11.52
1154,17,"Er begann , Motorräder an Ortsansässige zu vermieten , die sie sich sonst nicht leisten könnten .",He began renting out motorbikes to local residents who could n't normally afford them .,he started trying to collect the on that they could n't afford otherwise .,6.65
1155,28,"Mit Hilfe seiner Familie und Freunde kaufte er 10 Motorräder und er träumt davon , sein Geschäft irgendwann in den nächsten drei Jahren auf einige Hundert auszudehnen .","He bought 10 bikes , with the help of family and friends , and his dream is to eventually expand to several hundred within the next three years .","he his friends and he bought 10 10 and he them to , his , sometime over the next three years .",16.09
1156,9,Wie unterscheidet sich diese Geschichte von der anderen ?,How is this story different ?,how does this story story from the other ?,10.55
1157,6,Was macht den Unterschied aus ?,What makes his story different ?,what makes difference ?,11.52
1158,17,"Ich glaube , es ist seine Fähigkeit , eine neue Gelegenheit zu erkennen und zu nutzen .",I believe it is his ability to identify and seize a new opportunity .,i think it 's ability to ability to new a new opportunity .,22.13
1159,20,"Es ist der Unternehmergeist und ich glaube , dass Unternehmergeist das wirksamste Mittel gegen "" Waithood "" sein kann .","It 's entrepreneurship , and I believe entrepreneurship can be the most powerful tool against waithood .",it 's the general and i believe that the can be against against .,6.48
1160,18,"Es bestärkt junge Leute darin , die wirtschaftlichen Chancen zu kreieren , die sie so verzweifelt suchen .",It empowers young people to be the creators of the very economic opportunities they are so desperately seeking .,it 's young people to to create economic economic for them for so . .,8.91
1161,10,"Man kann jungen Leuten beibringen , Unternehmer zu sein .",And you can train young people to be entrepreneurs .,you can be young people to entrepreneurs entrepreneurs .,24.13
1162,23,"Ich möchte mit Ihnen über einen jungen Mann sprechen , der an einem meiner Meetings teilnahm : Mohamed Mohamoud , ein Florist .","I want to talk to you about a young man who attended one of my meetings , Mohamed Mohamoud , a florist .","i want to talk to you young young who who at one of my meetings : : , , a .",30.42
1163,29,"Er half mir , den Unternehmergeist einiger junger Leute , die am Gipfel teilnahmen , auszubilden und ihnen zu zeigen , wie man innovativ ist und Unternehmertum entwickelt .",He was helping me train some of the young people at the summit in entrepreneurship and how to be innovative and how to create a culture of entrepreneurship .,"he helped me the the of the young people who on the summit , and show them how to innovative innovative and entrepreneurship .",13.52
1164,47,"Er ist tatsächlich der erste Florist , den Mogadischu seit 22 Jahren gesehen hat , und bis vor Kurzem , bevor Mohamed da war , benutzte man künstliche Sträuße , die per Schiff aus dem Ausland kamen , wenn man Blumen auf seiner Hochzeit haben wollte .","He 's actually the first florist Mogadishu has seen in over 22 years , and until recently , until Mohamed came along , if you wanted flowers at your wedding , you used plastic bouquets shipped from abroad .","he 's actually the first media ever ever since the ' ve ever seen before until until before , until there were artificial , , were using the , which was coming out of the .",8.35
1165,35,"Wenn man jemanden gefragt hat : "" Wann hast du das letzte Mal frische Blumen gesehen ? "" dann war die Antwort von vielen , die während des Bürgergrkrieges aufwuchsen : "" Niemals . ""","If you asked someone , "" When was the last time you saw fresh flowers ? "" for many who grew up under civil war , the answer would be , "" Never . ""","if you asked asked , "" when you have the last time you you better ? "" "" the answer was many of the the the the . """,12.02
1166,6,Also sah Mohamed eine Gelegenheit .,So Mohamed saw an opportunity .,so an opportunity .,36.06
1167,7,Er gründete eine Landschaftsgärtnerei mit Blumenladen .,He started a landscaping and design floral company .,he founded a low .,5.71
1168,30,"Er legte eine Plantage außerhalb Mogadischus an und begann , Tulpen und Lilien zu züchten , welche , wie er sagte , in dem rauhen Klima Mogadischus überleben könnten .","He created a farm right outside of Mogadishu , and started growing tulips and lilies , which he said could survive the harsh Mogadishu climate .","he was a to and and and and and and and and , which which he could be in in the .",4.99
1169,35,"Er begann , Hochzeiten mit Blumen zu beliefern , gestaltete private Gärten und Geschäfte um die Stadt herum und er arbeitet gerade an der Gestaltung des ersten öffentlichen Parks in Mogadischu seit 22 Jahren .","And he began delivering flowers to weddings , creating gardens at homes and businesses around the city , and he 's now working on creating Mogadishu 's first public park in 22 years .","he started to start with flowers , poetry private gardens and businesses around the city and he was working on the first public public in in the .",15.98
1170,8,Es gibt keine öffentlichen Parks in Mogadischu .,There 's no public park in Mogadishu .,there are no public parks .,12.87
1171,27,"Er möchte einen Ort erschaffen , wo Familien und junge Leute zusammen kommen und , wie er sagt , die schönen Dinge des Lebens genießen können .","He wants to create a space where families , young people , can come together , and , as he says , smell the proverbial roses .","he wants to create a place where families and young people and come together , and he says the beautiful things of life .",22.88
1172,17,"Nur so am Rande : Er züchtet keine Rosen , weil sie zu viel Wasser brauchen .","And he does n't grow roses because they use too much water , by the way .",just the : he does n't buy a because they too too much water .,17.3
1173,28,"Der erste Schritt ist also , junge Leute zu inspirieren , und in diesem Raum hatte Mohameds Anwesenheit große Auswirkungen auf die anderen jungen Leute im Raum .","So the first step is to inspire young people , and in that room , Mohamed 's presence had a really profound impact on the youth in that room .",so the first step is to inspire young people and in this room had huge huge impact on the other people in the room .,31.82
1174,12,"Sie hatten nie wirklich darüber nachgedacht , ein Unternehmen zu gründen .",They had never really thought about starting up a business .,they never thought really thought about a business .,24.84
1175,28,"Sie dachten daran , für eine NGO zu arbeiten oder für die Regierung , aber diese Geschichte , seine Innovation , hatten einen starken Einfluss auf sie .","They 've thought about working for an NGO , working for the government , but his story , his innovation , really had a strong impact on them .","they thought it was working for a working or for government government , but this story , his innovation , had an strong influence .",20.46
1176,14,"Er bestärkte sie , ihre Stadt als einen Ort der Möglichkeiten zu betrachten .",He forced them to look at their city as a place of opportunity .,he was looking to look their city as a place of possibilities .,40.82
1177,18,"Er bestärkte sie darin , dass sie Unternehmer sein können , dass sie die Veränderung vollbringen könnten .","He empowered them to believe that they could be entrepreneurs , that they could be change makers .",he taught them that they they entrepreneurs entrepreneurs that they could change .,11.4
1178,16,Am Ende des Tages hatten sie innovative Lösungen für einige der größten Herausforderungen ihrer Stadt .,"By the end of the day , they were coming up with innovative solutions to some of the biggest challenges facing their city .",the day they were innovative solutions for some of the challenges challenges .,8.58
1179,8,Sie hatten unternehmerischen Lösungen für lokale Probleme .,They came up with entrepreneurial solutions to local problems .,they were solutions solutions for local problems .,17.2
1180,31,"Die Inspiration junger Leute und die Schaffung eines Unternehmergeistes ist ein wirklich großer Schritt , aber junge Leute brauchen Kapital , um ihre Ideen in die Tat umsetzen zu können .","So inspiring young people and creating a culture of entrepreneurship is a really great step , but young people need capital to make their ideas a reality .","the inspiration young people and the of of a is a really big , but young people need to to their ideas .",23.44
1181,18,"Sie brauchen Sachverstand und Unterstützer , um sie anzuleiten , ihr Geschäft zu entwickeln und zu starten .",They need expertise and mentorship to guide them in developing and launching their businesses .,they need social and and they they them to their business business .,4.31
1182,38,"Bringen Sie junge Leute mit den Ressourcen , die sie brauchen , in Verbindung , geben Sie ihnen die Unterstützung , die sie benötigen , um Ideen zu verwirklichen und Sie werden Katalysatoren für städtisches Wachstum schaffen .","Connect young people with the resources they need , provide them the support they need to go from ideation to creation , and you will create catalysts for urban growth .","bring you young people who the resources resources , , , give them support support they need to to to ideas and they create create for for growth .",13.2
1183,12,Für mich bedeutet Unternehmertum mehr als nur die Gründung eines Geschäftes .,"For me , entrepreneurship is more than just starting up a business .","to me , means more than the consumers of",8.65
1184,8,Es geht um die Erschaffung sozialer Effekte .,It 's about creating a social impact .,it 's about the social effects .,13.54
1185,7,Mohamed verkauft nicht einfach nur Blumen .,Mohamed is not simply selling flowers .,business do n't just just flowers .,13.13
1186,7,"Ich glaube , er verkauft Hoffnung .",I believe he is selling hope .,i think he sold hope .,15.21
1187,21,"Sein sogenannter "" Friedenspark "" wird , wenn er geschaffen ist , die Sichtweise der Menschen auf ihre Stadt verändern .","His Peace Park , and that 's what he calls it , when it 's created , will actually transform the way people see their city .",his favorite is called when it 's designed to change people 's people .,4.97
1188,16,"Aden hat Straßenkinder eingestellt , die ihm helfen , die Motorräder zu vermieten und instandzuhalten .",Aden hired street kids to help rent out and maintain those bikes for him .,the did took the workers to help him to and the and .,6.66
1189,17,"Er gab ihnen die Chance , aus dem lähmenden Zustand der "" Waithood "" zu entkommen .",He gave them the opportunity to escape the paralysis of waithood .,"he gave them the chance of the the state of """,14.47
1190,11,Diese jungen Unternehmen haben eine enorme Auswirkung auf ihre Städte .,These young entrepreneurs are having a tremendous impact in their cities .,these young companies have a tremendous impact .,14.17
1191,39,"Mein Vorschlag ist also : Machen Sie junge Leute zu Unternehmern , veranlassen und fördern Sie ihre eigenen Innovationen und Sie werden mehr Geschichten über Blumen und "" Friedensparks "" anstatt über Autobomben und "" Waithood "" bekommen .","So my suggestion is , turn youth into entrepreneurs , incubate and nurture their inherent innovation , and you will have more stories of flowers and Peace Parks than of car bombs and waithood .","so my my is : : you young people who are , , and and and their their their and and they 'll more stories stories flowers and "" and "" and "" and "" and """,4.19
1192,3,Vielen Dank .,Thank you .,thank you .,55.03
1193,31,"Während meiner Kindheit in Maine war es eine meiner liebsten Beschäftigungen , nach Sanddollars an den Küsten von Maine zu suchen , weil meine Eltern behaupteten , das bringe Glück .","When I was a child growing up in Maine , one of my favorite things to do was to look for sand dollars on the seashores of Maine , because my parents told me it would bring me luck .","during my childhood , my was my favorite favorite , to to to the the of of my parents , my parents , happiness .",3.47
1194,8,Aber diese Muscheln sind schwer zu finden .,"But you know , these shells , they 're hard to find .",but these these are are hard .,3.67
1195,10,"Sie sind von Sand umhüllt , kaum zu sehen .",They 're covered in sand . They 're difficult to see .,they 're from sand to see .,13.6
1196,11,Aber nach einer gewissen Zeit hatte ich eine Routine entwickelt .,"However , overtime , I got used to looking for them .","but after a a , i developed a . .",4.09
1197,19,"Ich fing an , Formen zu sehen , und Muster , die mir halfen , sie zu sammeln .",I started seeing shapes and patterns that helped me to collect them .,i began to see forms and patterns that me me .,13.83
1198,20,"Das entwickelte sich zu einer Leidenschaft , Dinge zu finden , zu einer Liebe für Vergangenes und die Archäologie .","This grew into a passion for finding things , a love for the past and archaeology .",and that turned to a passion finding things to a love for a and and .,13.38
1199,24,"Und als ich schließlich begann , Ägyptologie zu studieren , wurde mir klar , dass das Sehen mit meinen bloßen Augen nicht ausreichte .","And eventually when I started studying Egyptology , I realized that seeing with my naked eyes alone was n't enough .","and when i finally started to study , i realized that that my eyes eyes not not n't my eyes .",5.29
1200,31,"Denn plötzlich wuchs in Ägypten mein kleiner Strand in Maine heran zu einem achthundert Meilen langen , entlang des Nils . Und meine Sanddollars wuchsen zur Größe von Städten heran .","Because all of the sudden in Egypt my beach had grown from a tiny beach in Maine to one eight hundred miles long next to the Nile , and my sand dollars had grown to the size of cities .","suddenly , grew up in my little beach in green , and building miles , and the and the and the the of the cities .",3.81
1201,9,"Das führte mich dazu , Satellitenbilder zu benutzen .",This is really what brought me to using satellite imagery .,that led me to talk .,7.81
1202,15,"Ich musste anders sehen , um die Vergangenheit in einer Karte nachzeichnen zu können .","For trying to map the past , I knew that I had to see differently .",i had to see different different past in the map .,10.94
1203,16,"Ich will Ihnen zeigen , wie wir beispielsweise anders sehen , wenn wir Infrarot verwenden .",So I want to show you an example of how we see differently using the infrared .,let me show you how we see differently differently we use .,17.27
1204,15,"Das ist eine Stätte , die sich im östlichen ägyptischen Delta namens Mendes befindet .",This is a site located in the eastern Egyptian delta called Bendix .,this is a consequence called the eastern border called called .,9.78
1205,25,"Und die Stätte erscheint sichtlich braun . Benutzen wir aber Infrarot , und bearbeiten es mit falscher Farbe , wird diese Stätte plötzlich hellrosa .","And the site visibly appears brown , but when we use the infrared and we process it , all of the sudden , using false color , the site appears as bright pink .","and the brown brown brown brown , but we , but and it gets to color , these release suddenly .",5.57
1206,19,"Was Sie hier sehen , sind die chemischen Veränderungen der Landschaft durch Baumaterialien und -aktivitäten der alten Ägypter .",What you are seeing are the actual chemical changes to the landscape caused by the building materials and activities of the ancient Egyptians .,what you see here is the chemical chemical changes the landscape through the and and the old . .,5.53
1207,35,"Was ich heute mit Ihnen teilen möchte ist , wie wir Satellitendaten genutzt haben , um eine altägyptische Stadt zu finden , die den Namen Itj-taui trägt und für tausende von Jahren verschollen war .","What I want to share with you today is how we 've used satellite data to find an ancient Egyptian city , called Itjtawy , missing for thousands of years .",what i want to share with you today is how we used to used to find a a city that was called names and and for thousands of years .,40.27
1208,26,"Itj-taui war die Hauptstadt des Alten Ägypten , mehr als vierhundert Jahre lang , in einer Epoche namens Mittleres Reich , vor etwa viertausend Jahren .","Itjtawy was ancient Egypt 's capital for over four hundred years , at a period of time called the Middle Kingdom about four thousand years ago .","and was the the of the ancient , , for years years years , a a called a , , years ago .",8.06
1209,29,"Die Stätte liegt im ägyptischen Al-Fayyum und sie ist sehr bedeutsam , weil es im Mittleren Reich eine große Renaissance für altägyptische Kunst , Architektur und Religion gab .","The site is located in the Faiyum of Egypt and site is really important because in the Middle Kingdom there was this great renaissance for ancient Egyptian art , architecture and religion .",the is is in and and and is very important because it 's a great in a great of of art and architecture and religion .,10.33
1210,39,"Ägyptologen wussten schon immer , dass sich die Stätte von Itj-taui irgendwo in der Nähe der Pyramiden befand , erbaut von den zwei Königen , hier mit den roten Kreisen angezeigt , aber irgendwo in dieser massiven Schwemmebene .","Egyptologists have always known the site of Itjtawy was located somewhere near the pyramids of the two kings who built it , indicated within the red circles here , but somewhere within this massive flood plane .","and knew that that the the of of los angeles near the national , , from the two , , with the red red , but in this massive . .",4.89
1211,13,Dieses Gebiet ist riesig – die Fläche beträgt vier mal drei Meilen .,This area is huge -- it 's four miles by three miles in size .,this area is huge -- the four four times three miles .,21.1
1212,27,"Früher floss der Nil direkt an Itj-taui vorbei , und während sich sein Lauf änderte und sich in Richtung Westen verschob , überdeckte er die Stadt .","The Nile used to flow right next to the city of Itjtawy , and as it shifted and changed and moved over time to the east , it covered over the city .","the days the the was to and and as soon and moving towards west , , he was the city .",5.97
1213,13,Wie findet man also eine vergrabene Stadt in einer derart ausgedehnten Landschaft .,"So , how do you find a buried city in a vast landscape ?",so you find a a city in a a .,17.61
1214,22,"Sie zufällig zu finden wäre das Äquivalent dazu , die Nadel im Heuhaufen zu finden , mit verbundenen Augen und Baseball-Handschuhen .","Finding it randomly would be the equivalent of locating a needle in a haystack , blindfolded wearing baseball mitts .",you might find the equivalent to the needle needle in the face and eyes .,5.63
1215,20,"Deshalb nutzten wir NASAs Typografiedaten um eine Karte der Landschaft anzufertigen , um durch leichte Veränderungen sehen zu können ,","So what we did is we used NASA topography data to map out the landscape , very subtle changes .",so we we realized to to map map map of the landscape to see .,6.13
1216,9,wo sich der Lauf des Nils früher befand .,We started to be able to see where the Nile used to flow .,where the the was used .,5.09
1217,33,"Aber man sieht genauer , und das ist sehr interessant , dieses leicht angehobene Areal , angedeutet mit dem Kreis , das uns als eine mögliche Position für die Stadt Itj-taui erschien .","But you can see in more detail -- and even more interesting -- this very slight raised area seen within the circle up here , which we thought could possibly be the location of the city of Itjtawy .","but you see more , and this is very interesting to see this easy , , , with the circle that gives us a possible position of the city .",5.57
1218,18,"Wir arbeiteten also mit ägyptischen Wissenschaftlern zusammen , um Hohlkernbohrungen durchzuführen , was Sie hier sehen können .","So we collaborated with the Egyptian scientists to do coring work , which you see here .","so we worked with with scientists , we to understand what they can see .",3.74
1219,25,"Das ist wie Hohlkernbohren im Eis , nur anstatt der Schichten , die Klimawandel anzeigen , sucht man Schichten , die menschliche Bewohnung anzeigen .","When I say coring , it 's like ice coring , but instead of layers of climate change you 're looking for layers of human occupation .","it 's like dark in the ice , instead of the layers , the climate , , you find the human human .",8.22
1220,22,"In einer Tiefe von fünf Metern , unter einer dicken Schicht aus Schlamm , fanden wir eine dichte Schicht aus Tonscherben .","And five meters down , underneath a thick layer of mud , we found a dense layer of pottery .","in a deep of five under under a under blue layer , we found a solar layer of .",16.64
1221,46,"Das zeigt , dass an dieser möglichen Position für Itj-taui , in fünf Metern Tiefe , wir eine über mehrere hundert Jahre bewohnte Schicht finden können , zurückgehend bis ins Mittlere Reich , zur exakten Epoche , in der wir die Existenz von Itj-taui vermuten .","What this shows is that at this possible location of Itjtawy , five meters down , we have of layer of occupation for several hundred years dating to the Middle Kingdom , dating to the exact period of time we think Itjtawy is .","this is that this possible of for us , in five meters , we we a a hundred hundred years of years , to to middle middle , in the , , the the existence of",4.47
1222,21,"Wir fanden außerdem Werkstein – Karneol , Quartz und Achat – was zeigt , dass hier ein Juwelier gearbeitet hat .","We also found work stone -- carnelian , quartz and agate that shows that there was a jewelers workshop here .","we found both -- -- , , , and and -- that 's a working here .",5.11
1223,32,"Das sieht vielleicht nicht nach viel aus , aber wenn man die gängigsten Steine betrachtet , die von Juwelieren im Mittleren Reich benutzt wurden , dann findet man genau diese Steine .","These might not look like much , but when you think about the most common stones used in jewelry from the Middle Kingdom , these are the stones that were used .","it may not look for much but if you look at the the , who moved in the middle of the middle of the , , you find that rocks .",3.71
1224,19,"Wir fanden also eine dichte Schicht der Bewohnung an dieser Stätte , die auf das Mittlere Reich zurückging .","So , we have a dense layer of occupation dating to the Middle Kingdom at this site .",so we found a density layer of the on of the that 's in the realm .,5.68
1225,26,"Wir fanden auch Beweise für einen Juwelier für die gehobene Gesellschaft , was zeigt , dass das hier eine sehr wichtige Stadt gewesen sein muss .","We also have evidence of an elite jewelers workshop , showing that whatever was there was a very important city .","we also found evidence for for for for society , which that that this has been a very important city .",19.69
1226,23,"Es ergab sich dort noch kein Itj-taui , aber wir werden an diese Stätte bald zurückkehren , um eine Karte zu zeichnen .","No Itjtawy was here yet , but we 're going to be returning to the site in the near future to map it out .","there are no no , , but we will going to go to that street to draw a map .",8.08
